date,country,region,new_cases,total_cases,new_deaths,total_deaths
2021-01-09,Senegal,AFRO,296,20672,8,446
2021-01-10,Senegal,AFRO,328,21000,13,459
2021-01-11,Senegal,AFRO,245,21245,6,465
2021-01-12,Senegal,AFRO,288,21533,4,469
2021-01-13,Senegal,AFRO,152,21685,11,480
2021-01-14,Senegal,AFRO,198,21883,9,489
2021-01-15,Senegal,AFRO,295,22178,7,496
2021-01-16,Senegal,AFRO,218,22396,10,506
2021-01-17,Senegal,AFRO,342,22738,3,509
2021-01-18,Senegal,AFRO,290,23028,6,515
2021-01-19,Senegal,AFRO,196,23224,11,526
2021-01-20,Senegal,AFRO,168,23392,10,536
2021-01-21,Senegal,AFRO,250,23642,10,546
2021-01-22,Senegal,AFRO,268,23910,6,552
2021-01-23,Senegal,AFRO,300,24210,9,561
2021-01-24,Senegal,AFRO,250,24460,8,569
2021-01-25,Senegal,AFRO,268,24728,6,575
2021-01-26,Senegal,AFRO,265,24993,7,582
2021-01-27,Senegal,AFRO,133,25126,10,592
2021-01-28,Senegal,AFRO,281,25407,9,601
2021-01-29,Senegal,AFRO,304,25711,13,614
2021-01-30,Senegal,AFRO,184,25895,3,617
2021-01-31,Senegal,AFRO,318,26213,4,621
2021-02-01,Senegal,AFRO,310,26523,7,628
2021-02-02,Senegal,AFRO,404,26927,10,638
2021-02-03,Senegal,AFRO,153,27080,3,641
2021-02-04,Senegal,AFRO,285,27365,7,648
2021-02-05,Senegal,AFRO,368,27733,11,659
2021-02-06,Senegal,AFRO,373,28106,7,666
2021-02-07,Senegal,AFRO,383,28489,9,675
2021-02-08,Senegal,AFRO,271,28760,7,682
2021-02-09,Senegal,AFRO,297,29057,7,689
2021-02-10,Senegal,AFRO,188,29245,11,700
2021-02-11,Senegal,AFRO,276,29521,12,712
2021-02-12,Senegal,AFRO,393,29914,12,724
2021-02-13,Senegal,AFRO,462,30376,11,735
2021-02-14,Senegal,AFRO,265,30641,6,741
2021-02-15,Senegal,AFRO,366,31007,7,748
2021-02-16,Senegal,AFRO,268,31275,6,754
2021-02-17,Senegal,AFRO,201,31476,6,760
2021-02-18,Senegal,AFRO,295,31771,9,769
2021-02-19,Senegal,AFRO,328,32099,12,781
2021-02-20,Senegal,AFRO,279,32378,6,787
2021-02-21,Senegal,AFRO,252,32630,8,795
2021-02-22,Senegal,AFRO,297,32927,13,808
2021-02-23,Senegal,AFRO,172,33099,6,814
2021-02-24,Senegal,AFRO,143,33242,18,832
2021-02-25,Senegal,AFRO,211,33453,8,840
2021-02-26,Senegal,AFRO,288,33741,12,852
2021-02-27,Senegal,AFRO,290,34031,5,857
2021-02-28,Senegal,AFRO,224,34255,9,866
2021-03-01,Senegal,AFRO,265,34520,6,872
2021-03-02,Senegal,AFRO,212,34732,8,880
2021-03-03,Senegal,AFRO,0,34732,0,880
2021-03-04,Senegal,AFRO,305,35037,16,896
2021-03-05,Senegal,AFRO,0,35037,0,896
2021-03-06,Senegal,AFRO,210,35247,2,898
2021-03-07,Senegal,AFRO,385,35632,10,908
2021-03-08,Senegal,AFRO,225,35857,11,919
2021-03-09,Senegal,AFRO,102,35959,6,925
2021-03-10,Senegal,AFRO,0,35959,0,925
2021-03-11,Senegal,AFRO,236,36195,10,935
2021-03-12,Senegal,AFRO,176,36371,6,941
2021-03-13,Senegal,AFRO,198,36569,10,951
2021-03-14,Senegal,AFRO,157,36726,4,955
2021-03-15,Senegal,AFRO,166,36892,8,963
2021-03-16,Senegal,AFRO,104,36996,15,978
2021-03-17,Senegal,AFRO,66,37062,3,981
2021-03-18,Senegal,AFRO,192,37254,9,990
2021-03-19,Senegal,AFRO,174,37428,5,995
2021-03-20,Senegal,AFRO,113,37541,8,1003
2021-03-21,Senegal,AFRO,152,37693,4,1007
2021-03-22,Senegal,AFRO,140,37833,6,1013
2021-03-23,Senegal,AFRO,87,37920,3,1016
2021-03-24,Senegal,AFRO,36,37956,4,1020
2021-03-25,Senegal,AFRO,178,38134,3,1023
2021-03-26,Senegal,AFRO,121,38255,5,1028
2021-03-27,Senegal,AFRO,99,38354,3,1031
2021-03-28,Senegal,AFRO,102,38456,3,1034
2021-03-29,Senegal,AFRO,64,38520,3,1037
2021-03-30,Senegal,AFRO,46,38566,7,1044
2021-03-31,Senegal,AFRO,52,38618,5,1049
2021-04-01,Senegal,AFRO,87,38705,2,1051
2021-04-02,Senegal,AFRO,77,38782,3,1054
2021-04-03,Senegal,AFRO,107,38889,2,1056
2021-04-04,Senegal,AFRO,64,38953,7,1063
2021-04-05,Senegal,AFRO,71,39024,0,1063
2021-04-06,Senegal,AFRO,69,39093,0,1063
2021-04-07,Senegal,AFRO,34,39127,2,1065
2021-04-08,Senegal,AFRO,37,39164,5,1070
2021-04-09,Senegal,AFRO,73,39237,3,1073
2021-04-10,Senegal,AFRO,70,39307,1,1074
2021-04-11,Senegal,AFRO,57,39364,3,1077
2021-04-12,Senegal,AFRO,67,39431,1,1078
2021-04-13,Senegal,AFRO,34,39465,1,1079
2021-04-14,Senegal,AFRO,30,39495,2,1081
2021-04-15,Senegal,AFRO,65,39560,3,1084
2021-04-16,Senegal,AFRO,46,39606,1,1085
2021-04-17,Senegal,AFRO,58,39664,2,1087
2021-04-18,Senegal,AFRO,67,39731,3,1090
2021-04-19,Senegal,AFRO,51,39782,1,1091
2021-04-20,Senegal,AFRO,39,39821,0,1091
2021-04-21,Senegal,AFRO,15,39836,4,1095
2021-04-22,Senegal,AFRO,74,39910,1,1096
2021-04-23,Senegal,AFRO,65,39975,1,1097
2021-04-24,Senegal,AFRO,47,40022,0,1097
2021-04-25,Senegal,AFRO,60,40082,2,1099
2021-04-26,Senegal,AFRO,53,40135,3,1102
2021-04-27,Senegal,AFRO,31,40166,2,1104
2021-04-28,Senegal,AFRO,27,40193,2,1106
2021-04-29,Senegal,AFRO,56,40249,1,1107
2021-04-30,Senegal,AFRO,46,40295,0,1107
2021-05-01,Senegal,AFRO,49,40344,0,1107
2021-05-02,Senegal,AFRO,44,40388,2,1109
2021-05-03,Senegal,AFRO,45,40433,1,1110
2021-05-04,Senegal,AFRO,31,40464,1,1111
2021-05-05,Senegal,AFRO,28,40492,0,1111
2021-05-06,Senegal,AFRO,52,40544,3,1114
2021-05-07,Senegal,AFRO,34,40578,2,1116
2021-05-08,Senegal,AFRO,43,40621,0,1116
2021-05-09,Senegal,AFRO,44,40665,1,1117
2021-05-10,Senegal,AFRO,27,40692,2,1119
2021-05-11,Senegal,AFRO,22,40714,1,1120
2021-05-12,Senegal,AFRO,15,40729,0,1120
2021-05-13,Senegal,AFRO,33,40762,1,1121
2021-05-14,Senegal,AFRO,28,40790,1,1122
2021-05-15,Senegal,AFRO,16,40806,0,1122
2021-05-16,Senegal,AFRO,22,40828,2,1124
2021-05-17,Senegal,AFRO,22,40850,1,1125
2021-05-18,Senegal,AFRO,22,40872,2,1127
2021-05-19,Senegal,AFRO,24,40896,1,1128
2021-05-20,Senegal,AFRO,29,40925,0,1128
2021-05-21,Senegal,AFRO,36,40961,0,1128
2021-05-22,Senegal,AFRO,62,41023,1,1129
2021-05-23,Senegal,AFRO,0,41023,0,1129
2021-05-24,Senegal,AFRO,39,41062,1,1130
2021-05-25,Senegal,AFRO,80,41142,2,1132
2021-05-26,Senegal,AFRO,16,41158,2,1134
2021-05-27,Senegal,AFRO,23,41181,1,1135
2021-05-28,Senegal,AFRO,67,41248,1,1136
2021-05-29,Senegal,AFRO,48,41296,2,1138
2021-05-30,Senegal,AFRO,35,41331,0,1138
2021-01-01,Serbia,EURO,2932,337923,48,3211
2021-01-02,Serbia,EURO,2074,339997,39,3250
2021-01-03,Serbia,EURO,1907,341904,38,3288
2021-01-04,Serbia,EURO,1966,343870,37,3325
2021-01-05,Serbia,EURO,2715,346585,39,3364
2021-01-06,Serbia,EURO,2653,349238,41,3405
2021-01-07,Serbia,EURO,2882,352120,39,3444
2021-01-08,Serbia,EURO,1787,353907,35,3479
2021-01-09,Serbia,EURO,2218,356125,34,3513
2021-01-10,Serbia,EURO,1769,357894,35,3548
2021-01-11,Serbia,EURO,1795,359689,34,3582
2021-01-12,Serbia,EURO,2093,361782,28,3610
2021-01-13,Serbia,EURO,2142,363924,29,3639
2021-01-14,Serbia,EURO,2267,366191,25,3664
2021-01-15,Serbia,EURO,1881,368072,23,3687
2021-01-16,Serbia,EURO,1751,369823,21,3708
2021-01-17,Serbia,EURO,1393,371216,22,3730
2021-01-18,Serbia,EURO,1317,372533,20,3750
2021-01-19,Serbia,EURO,1578,374111,21,3771
2021-01-20,Serbia,EURO,1688,375799,20,3791
2021-01-21,Serbia,EURO,1646,377445,19,3810
2021-01-22,Serbia,EURO,1648,379093,20,3830
2021-01-23,Serbia,EURO,1709,380802,19,3849
2021-01-24,Serbia,EURO,1483,382285,19,3868
2021-01-25,Serbia,EURO,1318,383603,18,3886
2021-01-26,Serbia,EURO,1523,385126,19,3905
2021-01-27,Serbia,EURO,2080,387206,19,3924
2021-01-28,Serbia,EURO,1839,389045,20,3944
2021-01-29,Serbia,EURO,1592,390637,21,3965
2021-01-30,Serbia,EURO,1717,392354,18,3983
2021-01-31,Serbia,EURO,1543,393897,17,4000
2021-02-01,Serbia,EURO,1366,395263,20,4020
2021-02-02,Serbia,EURO,1739,397002,18,4038
2021-02-03,Serbia,EURO,1903,398905,18,4056
2021-02-04,Serbia,EURO,1932,400837,15,4071
2021-02-05,Serbia,EURO,1863,402700,14,4085
2021-02-06,Serbia,EURO,1968,404668,14,4099
2021-02-07,Serbia,EURO,1684,406352,13,4112
2021-02-08,Serbia,EURO,1529,407881,14,4126
2021-02-09,Serbia,EURO,1960,409841,13,4139
2021-02-10,Serbia,EURO,2014,411855,15,4154
2021-02-11,Serbia,EURO,2088,413943,14,4168
2021-02-12,Serbia,EURO,2000,415943,15,4183
2021-02-13,Serbia,EURO,1928,417871,16,4199
2021-02-14,Serbia,EURO,1622,419493,15,4214
2021-02-15,Serbia,EURO,1386,420879,16,4230
2021-02-16,Serbia,EURO,1331,422210,15,4245
2021-02-17,Serbia,EURO,1810,424020,16,4261
2021-02-18,Serbia,EURO,2467,426487,16,4277
2021-02-19,Serbia,EURO,2561,429048,15,4292
2021-02-20,Serbia,EURO,2632,431680,14,4306
2021-02-21,Serbia,EURO,2442,434122,15,4321
2021-02-22,Serbia,EURO,2518,436640,16,4337
2021-02-23,Serbia,EURO,2956,439596,14,4351
2021-02-24,Serbia,EURO,3257,442853,15,4366
2021-02-25,Serbia,EURO,3460,446313,17,4383
2021-02-26,Serbia,EURO,3588,449901,15,4398
2021-02-27,Serbia,EURO,3339,453240,16,4414
2021-02-28,Serbia,EURO,3210,456450,15,4429
2021-03-01,Serbia,EURO,2809,459259,14,4443
2021-03-02,Serbia,EURO,3469,462728,16,4459
2021-03-03,Serbia,EURO,4157,466885,16,4475
2021-03-04,Serbia,EURO,4056,470941,16,4491
2021-03-05,Serbia,EURO,3866,474807,17,4508
2021-03-06,Serbia,EURO,4071,478878,17,4525
2021-03-07,Serbia,EURO,3519,482397,17,4542
2021-03-08,Serbia,EURO,3042,485439,20,4562
2021-03-09,Serbia,EURO,4091,489530,17,4579
2021-03-10,Serbia,EURO,4576,494106,20,4599
2021-03-11,Serbia,EURO,4590,498696,21,4620
2021-03-12,Serbia,EURO,4595,503291,24,4644
2021-03-13,Serbia,EURO,4668,507959,26,4670
2021-03-14,Serbia,EURO,4092,512051,24,4694
2021-03-15,Serbia,EURO,4226,516277,25,4719
2021-03-16,Serbia,EURO,4634,520911,28,4747
2021-03-17,Serbia,EURO,5201,526112,31,4778
2021-03-18,Serbia,EURO,5446,531558,32,4810
2021-03-19,Serbia,EURO,5346,536904,30,4840
2021-03-20,Serbia,EURO,5305,542209,29,4869
2021-03-21,Serbia,EURO,4687,546896,31,4900
2021-03-22,Serbia,EURO,4232,551128,34,4934
2021-03-23,Serbia,EURO,4769,555897,32,4966
2021-03-24,Serbia,EURO,5475,561372,36,5002
2021-03-25,Serbia,EURO,5297,566669,37,5039
2021-03-26,Serbia,EURO,5226,571895,36,5075
2021-03-27,Serbia,EURO,5225,577120,39,5114
2021-03-28,Serbia,EURO,4497,581617,37,5151
2021-03-29,Serbia,EURO,3889,585506,39,5190
2021-03-30,Serbia,EURO,4512,590018,41,5231
2021-03-31,Serbia,EURO,5471,595489,39,5270
2021-04-01,Serbia,EURO,5107,600596,38,5308
2021-04-02,Serbia,EURO,4810,605406,37,5345
2021-04-03,Serbia,EURO,4826,610232,39,5384
2021-04-04,Serbia,EURO,4133,614365,38,5422
2021-04-05,Serbia,EURO,3304,617669,36,5458
2021-04-06,Serbia,EURO,3706,621375,39,5497
2021-04-07,Serbia,EURO,4398,625773,40,5537
2021-04-08,Serbia,EURO,3615,629388,42,5579
2021-04-09,Serbia,EURO,3625,633013,41,5620
2021-04-10,Serbia,EURO,3405,636418,39,5659
2021-04-11,Serbia,EURO,3058,639476,41,5700
2021-04-12,Serbia,EURO,2732,642208,35,5735
2021-04-13,Serbia,EURO,2965,645173,38,5773
2021-04-14,Serbia,EURO,3572,648745,35,5808
2021-04-15,Serbia,EURO,3154,651899,38,5846
2021-04-16,Serbia,EURO,2971,654870,35,5881
2021-04-17,Serbia,EURO,2846,657716,39,5920
2021-04-18,Serbia,EURO,2583,660299,34,5954
2021-04-19,Serbia,EURO,2069,662368,37,5991
2021-04-20,Serbia,EURO,2604,664972,35,6026
2021-04-21,Serbia,EURO,2965,667937,32,6058
2021-04-22,Serbia,EURO,2864,670801,37,6095
2021-04-23,Serbia,EURO,2719,673520,35,6130
2021-04-24,Serbia,EURO,2384,675904,34,6164
2021-04-25,Serbia,EURO,2068,677972,32,6196
2021-04-26,Serbia,EURO,1695,679667,31,6227
2021-04-27,Serbia,EURO,1987,681654,30,6257
2021-04-28,Serbia,EURO,2145,683799,29,6286
2021-04-29,Serbia,EURO,2138,685937,26,6312
2021-04-30,Serbia,EURO,2007,687944,25,6337
2021-05-01,Serbia,EURO,1613,689557,25,6362
2021-05-02,Serbia,EURO,1374,690931,24,6386
2021-05-03,Serbia,EURO,989,691920,23,6409
2021-05-04,Serbia,EURO,1249,693169,23,6432
2021-05-05,Serbia,EURO,1304,694473,24,6456
2021-05-06,Serbia,EURO,1402,695875,22,6478
2021-05-07,Serbia,EURO,1366,697241,21,6499
2021-05-08,Serbia,EURO,1277,698518,20,6519
2021-05-09,Serbia,EURO,1056,699574,20,6539
2021-05-10,Serbia,EURO,834,700408,19,6558
2021-05-11,Serbia,EURO,918,701326,18,6576
2021-05-12,Serbia,EURO,1125,702451,18,6594
2021-05-13,Serbia,EURO,1046,703497,17,6611
2021-05-14,Serbia,EURO,901,704398,18,6629
2021-05-15,Serbia,EURO,787,705185,17,6646
2021-05-16,Serbia,EURO,705,705890,18,6664
2021-05-17,Serbia,EURO,568,706458,17,6681
2021-05-18,Serbia,EURO,575,707033,15,6696
2021-05-19,Serbia,EURO,686,707719,14,6710
2021-05-20,Serbia,EURO,609,708328,15,6725
2021-05-21,Serbia,EURO,550,708878,14,6739
2021-05-22,Serbia,EURO,391,709269,13,6752
2021-05-23,Serbia,EURO,404,709673,14,6766
2021-05-24,Serbia,EURO,266,709939,11,6777
2021-05-25,Serbia,EURO,376,710315,11,6788
2021-05-26,Serbia,EURO,414,710729,13,6801
2021-05-27,Serbia,EURO,387,711116,10,6811
2021-05-28,Serbia,EURO,326,711442,12,6823
2021-05-29,Serbia,EURO,330,711772,11,6834
2021-05-30,Serbia,EURO,274,712046,10,6844
2021-01-01,Seychelles,AFRO,41,267,0,0
2021-01-02,Seychelles,AFRO,0,267,0,0
2021-01-03,Seychelles,AFRO,17,284,0,0
2021-01-04,Seychelles,AFRO,12,296,0,0
2021-01-05,Seychelles,AFRO,26,322,1,1
2021-01-06,Seychelles,AFRO,24,346,0,1
2021-01-07,Seychelles,AFRO,27,373,0,1
2021-01-08,Seychelles,AFRO,45,418,0,1
2021-01-09,Seychelles,AFRO,30,448,0,1
2021-01-10,Seychelles,AFRO,54,502,0,1
2021-01-11,Seychelles,AFRO,23,525,0,1
2021-01-12,Seychelles,AFRO,52,577,0,1
2021-01-13,Seychelles,AFRO,0,577,0,1
2021-01-14,Seychelles,AFRO,33,610,0,1
2021-01-15,Seychelles,AFRO,16,626,0,1
2021-01-16,Seychelles,AFRO,0,626,0,1
2021-01-17,Seychelles,AFRO,63,689,0,1
2021-01-18,Seychelles,AFRO,-1,688,1,2
2021-01-19,Seychelles,AFRO,58,746,0,2
2021-01-20,Seychelles,AFRO,16,762,0,2
2021-01-21,Seychelles,AFRO,82,844,1,3
2021-01-22,Seychelles,AFRO,22,866,0,3
2021-01-23,Seychelles,AFRO,106,972,0,3
2021-01-24,Seychelles,AFRO,61,1033,0,3
2021-01-25,Seychelles,AFRO,0,1033,0,3
2021-01-26,Seychelles,AFRO,36,1069,0,3
2021-01-27,Seychelles,AFRO,47,1116,0,3
2021-01-28,Seychelles,AFRO,14,1130,0,3
2021-01-29,Seychelles,AFRO,0,1130,0,3
2021-01-30,Seychelles,AFRO,27,1157,0,3
2021-01-31,Seychelles,AFRO,29,1186,0,3
2021-02-01,Seychelles,AFRO,15,1201,1,4
2021-02-02,Seychelles,AFRO,4,1205,0,4
2021-02-03,Seychelles,AFRO,38,1243,1,5
2021-02-04,Seychelles,AFRO,0,1243,0,5
2021-02-05,Seychelles,AFRO,36,1279,0,5
2021-02-06,Seychelles,AFRO,10,1289,0,5
2021-02-07,Seychelles,AFRO,215,1504,1,6
2021-02-08,Seychelles,AFRO,9,1513,1,7
2021-02-09,Seychelles,AFRO,62,1575,0,7
2021-02-10,Seychelles,AFRO,0,1575,0,7
2021-02-11,Seychelles,AFRO,120,1695,0,7
2021-02-12,Seychelles,AFRO,0,1695,0,7
2021-02-13,Seychelles,AFRO,107,1802,0,7
2021-02-14,Seychelles,AFRO,90,1892,1,8
2021-02-15,Seychelles,AFRO,0,1892,0,8
2021-02-16,Seychelles,AFRO,95,1987,1,9
2021-02-17,Seychelles,AFRO,0,1987,0,9
2021-02-18,Seychelles,AFRO,224,2211,1,10
2021-02-19,Seychelles,AFRO,53,2264,0,10
2021-02-20,Seychelles,AFRO,0,2264,0,10
2021-02-21,Seychelles,AFRO,64,2328,0,10
2021-02-22,Seychelles,AFRO,73,2401,0,10
2021-02-23,Seychelles,AFRO,63,2464,1,11
2021-02-24,Seychelles,AFRO,0,2464,0,11
2021-02-25,Seychelles,AFRO,98,2562,0,11
2021-02-26,Seychelles,AFRO,0,2562,0,11
2021-02-27,Seychelles,AFRO,0,2562,0,11
2021-02-28,Seychelles,AFRO,30,2592,0,11
2021-03-01,Seychelles,AFRO,26,2618,0,11
2021-03-02,Seychelles,AFRO,0,2618,0,11
2021-03-03,Seychelles,AFRO,0,2618,0,11
2021-03-04,Seychelles,AFRO,231,2849,0,11
2021-03-05,Seychelles,AFRO,0,2849,0,11
2021-03-06,Seychelles,AFRO,41,2890,2,13
2021-03-07,Seychelles,AFRO,60,2950,1,14
2021-03-08,Seychelles,AFRO,29,2979,0,14
2021-03-09,Seychelles,AFRO,10,2989,0,14
2021-03-10,Seychelles,AFRO,0,2989,0,14
2021-03-11,Seychelles,AFRO,11,3000,0,14
2021-03-12,Seychelles,AFRO,87,3087,1,15
2021-03-13,Seychelles,AFRO,45,3132,0,15
2021-03-14,Seychelles,AFRO,41,3173,0,15
2021-03-15,Seychelles,AFRO,59,3232,0,15
2021-03-16,Seychelles,AFRO,83,3315,1,16
2021-03-17,Seychelles,AFRO,0,3315,0,16
2021-03-18,Seychelles,AFRO,39,3354,0,16
2021-03-19,Seychelles,AFRO,32,3386,0,16
2021-03-20,Seychelles,AFRO,180,3566,0,16
2021-03-21,Seychelles,AFRO,50,3616,0,16
2021-03-22,Seychelles,AFRO,154,3770,0,16
2021-03-23,Seychelles,AFRO,28,3798,0,16
2021-03-24,Seychelles,AFRO,30,3828,0,16
2021-03-25,Seychelles,AFRO,34,3862,2,18
2021-03-26,Seychelles,AFRO,20,3882,0,18
2021-03-27,Seychelles,AFRO,114,3996,0,18
2021-03-28,Seychelles,AFRO,58,4054,0,18
2021-03-29,Seychelles,AFRO,30,4084,2,20
2021-03-30,Seychelles,AFRO,30,4114,0,20
2021-03-31,Seychelles,AFRO,0,4114,0,20
2021-04-01,Seychelles,AFRO,75,4189,1,21
2021-04-02,Seychelles,AFRO,41,4230,1,22
2021-04-03,Seychelles,AFRO,29,4259,0,22
2021-04-04,Seychelles,AFRO,35,4294,0,22
2021-04-05,Seychelles,AFRO,0,4294,0,22
2021-04-06,Seychelles,AFRO,36,4330,0,22
2021-04-07,Seychelles,AFRO,25,4355,0,22
2021-04-08,Seychelles,AFRO,12,4367,0,22
2021-04-09,Seychelles,AFRO,28,4395,1,23
2021-04-10,Seychelles,AFRO,0,4395,0,23
2021-04-11,Seychelles,AFRO,95,4490,1,24
2021-04-12,Seychelles,AFRO,38,4528,0,24
2021-04-13,Seychelles,AFRO,35,4563,0,24
2021-04-14,Seychelles,AFRO,0,4563,0,24
2021-04-15,Seychelles,AFRO,70,4633,1,25
2021-04-16,Seychelles,AFRO,94,4727,0,25
2021-04-17,Seychelles,AFRO,38,4765,0,25
2021-04-18,Seychelles,AFRO,69,4834,0,25
2021-04-19,Seychelles,AFRO,41,4875,0,25
2021-04-20,Seychelles,AFRO,47,4922,0,25
2021-04-21,Seychelles,AFRO,54,4976,0,25
2021-04-22,Seychelles,AFRO,40,5016,0,25
2021-04-23,Seychelles,AFRO,0,5016,0,25
2021-04-24,Seychelles,AFRO,0,5016,0,25
2021-04-25,Seychelles,AFRO,0,5016,0,25
2021-04-26,Seychelles,AFRO,124,5140,2,27
2021-04-27,Seychelles,AFRO,282,5422,0,27
2021-04-28,Seychelles,AFRO,78,5500,0,27
2021-04-29,Seychelles,AFRO,102,5602,0,27
2021-04-30,Seychelles,AFRO,236,5838,0,27
2021-05-01,Seychelles,AFRO,128,5966,0,27
2021-05-02,Seychelles,AFRO,140,6106,1,28
2021-05-03,Seychelles,AFRO,164,6270,0,28
2021-05-04,Seychelles,AFRO,82,6352,0,28
2021-05-05,Seychelles,AFRO,356,6708,0,28
2021-05-06,Seychelles,AFRO,484,7192,0,28
2021-05-07,Seychelles,AFRO,483,7675,0,28
2021-05-08,Seychelles,AFRO,394,8069,0,28
2021-05-09,Seychelles,AFRO,228,8297,0,28
2021-05-10,Seychelles,AFRO,210,8507,0,28
2021-05-11,Seychelles,AFRO,189,8696,0,28
2021-05-12,Seychelles,AFRO,177,8873,2,30
2021-05-13,Seychelles,AFRO,208,9081,0,30
2021-05-14,Seychelles,AFRO,170,9251,0,30
2021-05-15,Seychelles,AFRO,189,9440,0,30
2021-05-16,Seychelles,AFRO,221,9661,0,30
2021-05-17,Seychelles,AFRO,80,9741,0,30
2021-05-18,Seychelles,AFRO,159,9900,5,35
2021-05-19,Seychelles,AFRO,190,10090,0,35
2021-05-20,Seychelles,AFRO,104,10194,0,35
2021-05-21,Seychelles,AFRO,103,10297,3,38
2021-05-22,Seychelles,AFRO,136,10433,0,38
2021-05-23,Seychelles,AFRO,0,10433,0,38
2021-05-24,Seychelles,AFRO,236,10669,0,38
2021-05-25,Seychelles,AFRO,13,10682,0,38
2021-05-26,Seychelles,AFRO,108,10790,0,38
2021-05-27,Seychelles,AFRO,211,11001,0,38
2021-05-28,Seychelles,AFRO,111,11112,0,38
2021-05-29,Seychelles,AFRO,159,11271,0,38
2021-05-30,Seychelles,AFRO,102,11373,2,40
2021-01-01,Sierra Leone,AFRO,0,2560,0,76
2021-01-02,Sierra Leone,AFRO,0,2560,0,76
2021-01-03,Sierra Leone,AFRO,0,2560,0,76
2021-01-04,Sierra Leone,AFRO,113,2673,0,76
2021-01-05,Sierra Leone,AFRO,0,2673,0,76
2021-01-06,Sierra Leone,AFRO,51,2724,0,76
2021-01-07,Sierra Leone,AFRO,15,2739,0,76
2021-01-08,Sierra Leone,AFRO,18,2757,1,77
2021-01-09,Sierra Leone,AFRO,25,2782,0,77
2021-01-10,Sierra Leone,AFRO,21,2803,0,77
2021-01-11,Sierra Leone,AFRO,31,2834,0,77
2021-01-12,Sierra Leone,AFRO,12,2846,0,77
2021-01-13,Sierra Leone,AFRO,18,2864,0,77
2021-01-14,Sierra Leone,AFRO,23,2887,0,77
2021-01-15,Sierra Leone,AFRO,46,2933,0,77
2021-01-16,Sierra Leone,AFRO,26,2959,0,77
2021-01-17,Sierra Leone,AFRO,11,2970,0,77
2021-01-18,Sierra Leone,AFRO,36,3006,0,77
2021-01-19,Sierra Leone,AFRO,8,3014,0,77
2021-01-20,Sierra Leone,AFRO,16,3030,0,77
2021-01-21,Sierra Leone,AFRO,21,3051,0,77
2021-01-22,Sierra Leone,AFRO,30,3081,0,77
2021-01-23,Sierra Leone,AFRO,12,3093,0,77
2021-01-24,Sierra Leone,AFRO,27,3120,0,77
2021-01-25,Sierra Leone,AFRO,19,3139,0,77
2021-01-26,Sierra Leone,AFRO,34,3173,0,77
2021-01-27,Sierra Leone,AFRO,21,3194,0,77
2021-01-28,Sierra Leone,AFRO,42,3236,0,77
2021-01-29,Sierra Leone,AFRO,46,3282,0,77
2021-01-30,Sierra Leone,AFRO,100,3382,2,79
2021-01-31,Sierra Leone,AFRO,146,3528,0,79
2021-02-01,Sierra Leone,AFRO,65,3593,0,79
2021-02-02,Sierra Leone,AFRO,41,3634,0,79
2021-02-03,Sierra Leone,AFRO,26,3660,0,79
2021-02-04,Sierra Leone,AFRO,39,3699,0,79
2021-02-05,Sierra Leone,AFRO,29,3728,0,79
2021-02-06,Sierra Leone,AFRO,31,3759,0,79
2021-02-07,Sierra Leone,AFRO,0,3759,0,79
2021-02-08,Sierra Leone,AFRO,26,3785,0,79
2021-02-09,Sierra Leone,AFRO,4,3789,0,79
2021-02-10,Sierra Leone,AFRO,0,3789,0,79
2021-02-11,Sierra Leone,AFRO,14,3803,0,79
2021-02-12,Sierra Leone,AFRO,10,3813,0,79
2021-02-13,Sierra Leone,AFRO,4,3817,0,79
2021-02-14,Sierra Leone,AFRO,4,3821,0,79
2021-02-15,Sierra Leone,AFRO,0,3821,0,79
2021-02-16,Sierra Leone,AFRO,2,3823,0,79
2021-02-17,Sierra Leone,AFRO,2,3825,0,79
2021-02-18,Sierra Leone,AFRO,0,3825,0,79
2021-02-19,Sierra Leone,AFRO,4,3829,0,79
2021-02-20,Sierra Leone,AFRO,12,3841,0,79
2021-02-21,Sierra Leone,AFRO,8,3849,0,79
2021-02-22,Sierra Leone,AFRO,6,3855,0,79
2021-02-23,Sierra Leone,AFRO,2,3857,0,79
2021-02-24,Sierra Leone,AFRO,5,3862,0,79
2021-02-25,Sierra Leone,AFRO,18,3880,0,79
2021-02-26,Sierra Leone,AFRO,4,3884,0,79
2021-02-27,Sierra Leone,AFRO,0,3884,0,79
2021-02-28,Sierra Leone,AFRO,3,3887,0,79
2021-03-01,Sierra Leone,AFRO,0,3887,0,79
2021-03-02,Sierra Leone,AFRO,0,3887,0,79
2021-03-03,Sierra Leone,AFRO,2,3889,0,79
2021-03-04,Sierra Leone,AFRO,11,3900,0,79
2021-03-05,Sierra Leone,AFRO,0,3900,0,79
2021-03-06,Sierra Leone,AFRO,9,3909,0,79
2021-03-07,Sierra Leone,AFRO,9,3918,0,79
2021-03-08,Sierra Leone,AFRO,2,3920,0,79
2021-03-09,Sierra Leone,AFRO,1,3921,0,79
2021-03-10,Sierra Leone,AFRO,1,3922,0,79
2021-03-11,Sierra Leone,AFRO,6,3928,0,79
2021-03-12,Sierra Leone,AFRO,4,3932,0,79
2021-03-13,Sierra Leone,AFRO,2,3934,0,79
2021-03-14,Sierra Leone,AFRO,3,3937,0,79
2021-03-15,Sierra Leone,AFRO,0,3937,0,79
